transaction_id,user_id,merchant_id,amount,transaction_type,merchant_category,device_type,country,hour,day_of_week,is_weekend,account_age_days,customer_tenure_months,prior_txn_24h,prior_txn_7d,avg_amount_30d,days_since_last_txn,chargeback_history,failed_login_24h,credit_score_band,is_foreign_txn,is_high_risk_country,is_new_device,merchant_risk_score,fraud_label
TXN001432,26665,704,49.2,purchase,finance,tablet,US,0,0,0,611,20,2,8,58.37,2,0,0,excellent,0,0,0,82,0
TXN001433,25407,245,35.53,purchase,education,desktop,IN,16,5,1,3429,114,3,15,16.1,0,0,0,very_good,0,0,1,79,0
TXN001434,60594,490,102.86,purchase,food_delivery,mobile,SG,5,5,1,1845,61,1,7,87.08,3,0,0,good,0,0,1,87,0
TXN001435,38750,826,20.18,purchase,gaming,mobile,IN,0,1,0,1522,50,2,7,25.63,1,0,0,good,0,0,0,15,0
TXN001436,19170,305,38.38,purchase,finance,mobile,DE,4,4,0,1166,38,0,6,25.14,8,1,1,good,0,0,0,79,0
TXN001437,48442,790,14.21,purchase,health,desktop,UK,22,0,0,2634,87,3,11,11.25,0,0,0,fair,0,0,1,79,0
TXN001438,68762,748,14.84,purchase,education,mobile,US,18,2,0,3332,111,1,9,11.63,0,0,0,good,0,0,0,98,0
TXN001439,38705,911,10.75,subscription,travel,mobile,UK,6,5,1,2806,93,1,8,11.51,0,0,0,good,0,0,0,71,0
TXN001440,95980,251,15.07,cash_out,gaming,mobile,US,14,5,1,1950,65,2,11,6.61,2,0,0,good,0,0,0,12,0
TXN001441,80158,742,39.44,subscription,finance,mobile,AE,8,6,1,1735,57,4,9,42.9,0,0,0,good,0,1,0,46,0
TXN001442,56145,942,27.88,purchase,travel,mobile,US,4,2,0,3160,105,0,5,19.88,0,0,0,very_good,0,0,0,48,0
TXN001443,94117,785,28.71,purchase,electronics,desktop,FR,23,6,1,3125,104,4,10,25.74,15,0,0,fair,0,0,0,48,0
TXN001444,48967,268,27.96,cash_out,travel,tablet,US,19,5,1,1424,47,1,10,23.28,0,0,0,excellent,0,0,1,35,0
TXN001445,22570,839,180.45,purchase,travel,mobile,UK,8,2,0,3519,117,2,10,194.87,6,0,1,good,0,0,0,81,0
TXN001446,13225,196,13.15,purchase,gaming,mobile,CA,8,2,0,3020,100,6,15,11.75,3,0,0,very_good,0,0,0,29,0
TXN001447,94421,629,11.95,purchase,electronics,mobile,UK,19,0,0,3088,102,1,9,15.92,0,0,0,good,0,0,0,45,0
TXN001448,96378,547,17.1,subscription,fashion,mobile,BR,11,6,1,207,6,3,11,20.47,1,0,0,very_good,0,1,1,45,0
TXN001449,76531,577,34.31,purchase,travel,mobile,AE,9,1,0,475,15,5,8,22.69,0,0,0,very_good,0,1,0,65,0
TXN001450,19270,567,58.17,subscription,gaming,mobile,FR,9,1,0,1088,36,2,5,76.18,0,0,0,poor,0,0,0,49,0
TXN001451,36428,128,63.86,purchase,electronics,desktop,US,10,2,0,2778,92,3,8,63.59,0,0,0,good,0,0,0,98,0
TXN001452,13697,556,85.64,purchase,travel,tablet,BR,12,0,0,286,9,3,10,81.44,0,0,0,excellent,0,1,0,99,0
TXN001453,14612,942,33.2,purchase,travel,desktop,US,0,5,1,303,10,1,15,38.33,2,0,0,good,1,0,0,47,0
TXN001454,32145,492,25.62,purchase,electronics,desktop,SG,11,4,0,116,3,2,10,15.06,3,0,0,very_good,0,0,1,27,0
TXN001455,61492,348,159.19,purchase,grocery,mobile,IN,10,1,0,701,23,3,9,77.39,1,0,0,excellent,0,0,0,77,0
TXN001456,15897,994,2.99,subscription,grocery,mobile,UK,6,1,0,3353,111,4,14,3.0,0,0,0,good,0,0,0,92,0
TXN001457,98613,188,38.72,purchase,fashion,mobile,US,8,0,0,2632,87,0,9,27.81,2,0,0,very_good,0,0,1,89,0
TXN001458,50960,537,53.89,purchase,food_delivery,mobile,US,10,6,1,2616,87,1,11,82.03,2,0,1,good,0,0,0,17,0
TXN001459,33745,560,197.61,subscription,electronics,mobile,UK,8,3,0,1068,35,5,10,132.54,14,0,0,poor,0,0,0,6,0
TXN001460,56447,529,8.21,purchase,health,desktop,SG,21,4,0,2282,76,4,10,7.49,1,1,0,very_good,1,0,0,67,0
TXN001461,81113,928,25.08,purchase,education,mobile,BR,12,1,0,2843,94,3,13,24.02,2,0,0,very_good,1,1,0,31,0
TXN001462,38130,479,10.78,purchase,finance,mobile,AE,12,1,0,1944,64,2,7,13.68,2,0,0,good,0,1,0,31,0
TXN001463,14276,974,7.25,purchase,health,mobile,US,6,3,0,3125,104,2,9,4.36,1,1,0,fair,1,0,1,3,0
TXN001464,14586,160,30.45,purchase,health,tablet,IN,21,1,0,2079,69,1,12,12.68,5,0,0,good,0,0,0,97,0
TXN001465,86677,759,77.46,subscription,food_delivery,mobile,UK,0,4,0,1185,39,1,9,102.12,11,0,0,very_good,0,0,0,1,0
TXN001466,20043,633,108.35,purchase,finance,mobile,IN,13,6,1,2331,77,3,10,100.13,10,0,0,very_good,1,0,0,64,0
TXN001467,67200,316,22.68,transfer,grocery,mobile,UK,4,2,0,3442,114,0,8,25.92,0,0,0,good,0,0,1,93,0
TXN001468,44605,304,66.68,purchase,food_delivery,desktop,UK,18,4,0,3017,100,2,4,77.15,3,0,1,good,0,0,0,7,0
TXN001469,79975,746,30.63,subscription,gaming,tablet,IN,9,6,1,1819,60,1,3,37.03,1,0,0,good,0,0,0,62,0
TXN001470,15447,673,60.4,transfer,electronics,mobile,US,7,6,1,2179,72,1,9,47.51,7,0,0,fair,0,0,0,93,0
TXN001471,90800,649,103.44,purchase,education,tablet,DE,1,0,0,3562,118,3,10,72.96,2,0,0,very_good,0,0,1,42,0
TXN001472,72836,145,30.73,purchase,utilities,mobile,IN,18,0,0,2732,91,4,9,9.25,2,0,0,fair,0,0,0,30,0
TXN001473,50434,637,96.47,purchase,fashion,mobile,US,9,6,1,1834,61,3,19,58.03,2,0,1,good,0,0,0,71,0
TXN001474,28631,982,12.28,bill_payment,electronics,mobile,SG,6,6,1,1026,34,4,9,11.28,3,0,0,very_good,0,0,0,93,0
TXN001475,97941,115,66.08,bill_payment,utilities,mobile,IN,20,2,0,3306,110,3,11,45.57,7,0,0,good,0,0,0,56,0
TXN001476,37186,521,92.79,purchase,health,desktop,FR,0,3,0,3565,118,1,9,51.75,6,0,0,very_good,0,0,1,2,0
TXN001477,54145,544,84.54,transfer,grocery,mobile,IN,11,4,0,259,8,1,3,77.36,7,0,0,fair,0,0,0,69,0
TXN001478,45470,906,12.6,purchase,food_delivery,mobile,AU,3,4,0,117,3,0,14,16.42,2,0,1,good,0,0,0,22,0
TXN001479,30749,354,30.41,purchase,travel,desktop,AU,3,5,1,420,14,2,22,26.86,0,0,0,very_good,0,0,0,99,0
TXN001480,47494,527,48.04,subscription,travel,tablet,FR,0,2,0,1411,47,2,13,26.91,3,0,1,excellent,0,0,0,28,0
TXN001481,23633,744,54.53,purchase,grocery,mobile,IN,4,6,1,584,19,1,9,69.89,7,0,0,very_good,0,0,0,64,0
TXN001482,10149,154,40.62,purchase,health,mobile,UK,22,0,0,3219,107,1,10,27.12,6,1,1,fair,0,0,0,69,0
TXN001483,36099,820,132.46,cash_out,fashion,desktop,US,10,0,0,3336,111,1,5,178.0,2,0,0,fair,0,0,0,45,0
TXN001484,20086,839,11.4,purchase,travel,mobile,IN,23,6,1,659,21,1,10,9.36,2,0,0,very_good,0,0,0,80,0
TXN001485,47329,746,29.48,subscription,travel,desktop,US,6,1,0,3026,100,1,9,27.44,4,1,1,good,0,0,0,90,0
TXN001486,87647,682,8.01,purchase,electronics,mobile,UK,18,6,1,516,17,0,7,10.96,2,0,1,fair,0,0,1,64,0
TXN001487,24631,772,64.02,purchase,food_delivery,desktop,US,2,2,0,2873,95,2,14,31.66,4,0,0,good,0,0,0,76,0
TXN001488,10110,802,60.29,purchase,electronics,mobile,IN,2,2,0,1334,44,1,5,35.27,3,0,0,fair,0,0,0,7,0
TXN001489,19998,912,745.27,bill_payment,utilities,mobile,US,0,0,0,148,4,1,4,597.73,1,0,0,fair,0,0,0,25,0
TXN001490,55734,484,92.18,purchase,electronics,mobile,IN,21,6,1,1563,52,2,15,79.09,3,0,0,excellent,0,0,0,44,1
TXN001491,34735,509,49.32,purchase,travel,mobile,BR,16,2,0,3003,100,3,13,83.48,2,0,0,good,0,1,0,14,0
TXN001492,54054,673,46.04,subscription,electronics,desktop,FR,17,1,0,3406,113,1,9,29.17,7,0,1,fair,0,0,0,50,0
TXN001493,12632,273,27.52,bill_payment,travel,tablet,UK,22,3,0,442,14,2,10,14.0,3,0,0,excellent,0,0,0,8,0
TXN001494,39978,869,41.16,bill_payment,education,mobile,IN,7,1,0,3052,101,0,10,25.49,0,0,0,excellent,0,0,0,36,0
TXN001495,46911,792,46.93,purchase,electronics,mobile,IN,17,5,1,1071,35,2,14,45.51,15,0,0,excellent,0,0,1,7,0
TXN001496,48819,667,6.24,purchase,health,mobile,DE,12,0,0,1694,56,5,11,6.54,2,0,0,very_good,0,0,1,42,0
TXN001497,59603,371,43.69,purchase,food_delivery,mobile,IN,13,3,0,397,13,3,8,30.05,2,1,1,excellent,0,0,0,41,0
TXN001498,80251,412,40.08,cash_out,gaming,mobile,US,15,2,0,3551,118,4,14,36.32,0,0,0,fair,0,0,0,49,0
TXN001499,52050,491,177.44,cash_out,fashion,desktop,AE,11,0,0,2884,96,5,12,263.24,0,0,0,excellent,0,1,0,100,0
TXN001500,85707,695,32.51,cash_out,education,desktop,US,0,0,0,2344,78,4,15,29.6,1,0,0,good,0,0,0,56,0
